1127,1
1364,1
1367,1
1456,1
1556,1
1705,1
1756,1
1780,1
1783,1
1996,1
2046,1
2062,1
2063,1
2124,1
2156,1
2218,1
2219,1
2399,1
2400,1
2420,1
2551,1
2587,1
2739,1
2924,1
2968,1
3018,1
3114,1
3216,1
3221,1
3382,1
3706,1
3768,1
3853,1
3864,1
4315,1
4602,1
4706,1
483,1
4831,1
4913,1
4916,1
5040,1
5157,1
5238,1
5261,1
5371,1
5372,1
548,1
5564,1
5569,1
5578,1
562,1
5786,1
5954,1
6084,1
6287,1
723,1
10567,1
10681,1
10804,1
10820,1
11099,1
11162,1
6305,1
6618,1
6707,1
6743,1
6975,1
7076,1
7134,1
7176,1
7180,1
7272,1
7285,1
7306,1
7307,1
7367,1
7378,1
7463,1
7481,1
7746,1
7815,1
7981,1
8059,1
8837,1
9031,1
9093,1
9247,1
9252,1
9273,1
9275,1
9285,1
9286,1
9295,1
9307,1
9349,1
9350,1
9390,1
9397,1
9422,1
9474,1
9478,1
9492,1
9558,1
9583,1
9649,1
9675,1
9681,1
9734,1
9735,1
9741,1
9748,1
9758,1
9763,1
9798,1
9821,1
9827,1
9981,1
9996,1
10444,1
10520,1
10870,1
10999,1
11049,1
11142,1
11181,1
11186,1
11250,1
11366,1
11371,1
11449,1
11503,1
11578,1
11654,1
11658,1
11698,1
11768,1
11798,1
11805,1
11847,1
11890,1
11891,1
11895,1
11900,1
11909,1
11957,1
11983,1
12000,1
12015,1
12072,1
12084,1
12178,1
12180,1
12185,1
12195,1
12339,1
12471,1
12671,1
12794,1
12889,1
12910,1
12922,1
12996,1
12997,1
13066,1
13080,1
13172,1
13238,1
13299,1
13384,1
13414,1
13496,1
13504,1
13554,1
13625,1
13798,1
13801,1
12682,1
13472,1
13550,1
13639,1
13641,1
13642,1
13770,1
13806,1
13818,1
13904,1
13923,1
14029,1
14037,1
14493,1
14787,1
14836,1
14841,1
14918,1
15029,1
15150,1
15570,1
15846,1
15951,1
15966,1
16206,1
15797,1
16355,1
16571,1
16574,1
16704,1
16755,1
16766,1
16772,1
17042,1
17111,1
17115,1
17128,1
17150,1
17195,1
17199,1
17201,1
17227,1
17252,1
17268,1
17277,1
17356,1
17444,1
17483,1
17621,1
17825,1
17848,1
17919,1
17972,1
18011,1
18068,1
18210,1
18306,1
18316,1
18376,1
18432,1
18479,1
18488,1
18614,1
18698,1
18704,1
18723,1
18791,1
18819,1
18999,1
19012,1
19104,1
19115,1
19157,1
19212,1
19329,1
19333,1
19663,1
19739,1
19743,1
19768,1
19803,1
20077,1
20102,1
20282,1
20358,1
20489,1
20505,1
20583,1
20616,1
20752,1
20882,1
20883,1
21003,1
21006,1
21013,1
21020,1
21161,1
21174,1
21200,1
21247,1
21251,1
21328,1
21361,1
21371,1
21704,1
21788,1
22015,1
22022,1
22067,1
22227,1
22270,1
22354,1
22379,1
22454,1
22640,1
22641,1
22845,1
22860,1
23051,1
23218,1
23670,1
23680,1
23810,1
23892,1
23964,1
24096,1
24340,1
24375,1
24385,1
24393,1
24639,1
24646,1
24720,1
24778,1
24857,1
24992,1
25021,1
25043,1
25051,1
25069,1
25112,1
25228,1
25250,1
25400,1
25451,1
25559,1
25609,1
25743,1
25940,1
26066,1
26485,1
26717,1
27514,1
27564,1
28379,1
